Customer ID;Customer Name;Order ID;Quantity;Product;Order Received;Order Started;Order Completed;Order Delivered
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;eefb10cd-200a-4094-9ec2-9d591b728467;1;Produkt 3;6/28/2024 5:15:27 AM;6/28/2024 5:15:27 AM;6/28/2024 5:55:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;07d553cd-893f-45fb-a77a-a345d51688fd;1;Produkt 5;6/28/2024 8:15:27 AM;6/28/2024 8:15:27 AM;6/28/2024 9:07:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;580467d4-872c-4c1f-a7bb-06788edc196e;1;Produkt 4;6/28/2024 2:35:27 PM;6/28/2024 2:45:27 PM;6/28/2024 4:18:57 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;1da33b03-39c9-4046-bb64-f3bc767c6106;1;Produkt 4;6/28/2024 3:05:27 PM;6/28/2024 3:07:27 PM;6/28/2024 5:03:57 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;7989edd0-5c94-4053-bbf4-de2abb170090;1;Produkt 2;6/28/2024 4:15:27 PM;6/28/2024 4:15:27 PM;6/28/2024 5:17:21 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;a5cb8496-a55f-45b5-b799-cbbe590649c7;1;Produkt 5;6/28/2024 6:55:27 PM;6/28/2024 6:55:27 PM;6/28/2024 7:27:57 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;f1c56dcd-7a20-4902-9346-b87949196fdc;1;Produkt 5;6/28/2024 8:35:27 PM;6/28/2024 8:35:27 PM;6/28/2024 9:07:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;93133de1-74b8-49f6-8e0b-52f5bcd4bcbe;1;Produkt 4;6/29/2024 6:05:27 AM;6/29/2024 6:08:27 AM;6/29/2024 7:49:57 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;fa4bcfdb-675c-4a98-9d72-e60ca6e9473f;1;Produkt 5;6/29/2024 11:35:27 AM;6/29/2024 11:35:27 AM;6/29/2024 12:29:39 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;1174f5de-d484-4069-a223-c9b9205aeb90;1;Produkt 3;6/29/2024 3:15:27 PM;6/29/2024 3:15:27 PM;6/29/2024 8:27:53 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;c6835e37-3609-49a8-8887-1dad0897a9dd;1;Produkt 4;6/29/2024 11:15:27 PM;6/29/2024 11:15:27 PM;6/30/2024 12:14:57 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;9c899452-5241-4e56-b3bd-0822cf04907c;1;Produkt 5;6/30/2024 10:25:27 AM;6/30/2024 10:25:27 AM;6/30/2024 11:02:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;9f169f9d-ef79-4e17-bc81-a20f7883a658;1;Produkt 5;6/30/2024 10:35:27 AM;6/30/2024 10:37:27 AM;6/30/2024 11:30:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;9a623c01-3449-44f7-a8d6-5635a56aa3ba;1;Produkt 1;6/30/2024 10:45:27 AM;6/30/2024 10:45:27 AM;6/30/2024 11:46:09 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;26e09976-289d-4df4-a17b-1391551e1595;1;Produkt 1;6/30/2024 11:35:27 AM;6/30/2024 11:35:27 AM;6/30/2024 12:38:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;9180de07-091f-48d9-8b4b-b7e9d57175e6;1;Produkt 2;6/30/2024 12:45:27 PM;6/30/2024 12:45:27 PM;6/30/2024 2:28:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;d2121b37-537d-4958-af42-a696caa12be9;1;Produkt 1;6/30/2024 3:35:27 PM;6/30/2024 3:35:27 PM;6/30/2024 4:35:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;76c24031-e198-4584-a28c-6a12c25d1632;1;Produkt 4;6/30/2024 7:35:27 PM;6/30/2024 7:35:27 PM;6/30/2024 8:56:57 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;3eb4484e-5434-48fd-8fd4-596f812b6797;1;Produkt 3;6/30/2024 11:45:27 PM;6/30/2024 11:45:27 PM;7/1/2024 12:23:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;87964358-577c-4ec5-9b17-2227fd1f7ee2;1;Produkt 2;7/1/2024 4:45:27 AM;7/1/2024 4:45:27 AM;7/1/2024 5:40:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;e7b84521-4e36-4ac0-83f9-ecc6c31e51c1;1;Produkt 3;7/1/2024 6:55:27 AM;7/1/2024 6:55:27 AM;7/1/2024 7:34:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;d963eb56-5596-4d79-b239-83661e9066a3;1;Produkt 5;7/1/2024 1:15:27 PM;7/1/2024 1:17:27 PM;7/1/2024 2:02:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;17da2343-47b5-4c13-a19f-166a2bebe53c;1;Produkt 1;7/1/2024 3:45:27 PM;7/1/2024 3:45:27 PM;7/1/2024 4:42:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;b968ebbe-a01b-4722-b340-b5d7c57e2594;1;Produkt 1;7/2/2024 1:45:27 AM;7/2/2024 1:45:27 AM;7/2/2024 2:39:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;246d9889-9393-443c-bc8b-2781c1d3d352;1;Produkt 5;7/2/2024 2:35:27 AM;7/2/2024 2:36:15 AM;7/2/2024 3:27:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;668e8aed-bc4f-4780-8f1d-10a3cccc0c16;1;Produkt 5;7/2/2024 3:05:27 AM;7/2/2024 3:05:27 AM;7/2/2024 3:40:57 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;c6b53965-a278-4b1f-a0a5-49250c64a4a2;1;Produkt 2;7/2/2024 1:25:27 PM;7/2/2024 1:25:27 PM;7/2/2024 2:23:57 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;f4d1de0c-3ab3-422f-849f-54d6ca2f9279;1;Produkt 1;7/2/2024 6:35:27 PM;7/2/2024 6:35:27 PM;7/2/2024 7:31:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;52133900-691f-4f28-9043-cd3a0b86c687;1;Produkt 1;7/2/2024 7:45:27 PM;7/2/2024 7:45:27 PM;7/2/2024 8:53:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;90066213-9114-400f-805e-a42a35028910;1;Produkt 1;7/3/2024 1:45:27 AM;7/3/2024 1:45:27 AM;7/3/2024 2:39:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;d5816555-fb17-4fff-a23f-0c56e4a3f4f9;1;Produkt 3;7/4/2024 8:25:27 AM;7/4/2024 8:25:27 AM;7/4/2024 9:04:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;cdb79303-6453-4198-a496-465e04d13542;1;Produkt 1;7/4/2024 3:15:27 PM;7/4/2024 3:15:27 PM;7/4/2024 4:11:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;3854f652-f5d1-495e-ad5c-9ab136bf91dd;1;Produkt 3;7/4/2024 8:45:27 PM;7/4/2024 8:45:27 PM;7/4/2024 9:24:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;5b55cef0-19bc-4bf0-87f7-cf917c930a7b;1;Produkt 1;7/5/2024 4:35:27 AM;7/5/2024 4:35:27 AM;7/5/2024 5:31:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;8e87e149-cc17-4c85-8a0f-80bb83e0386a;1;Produkt 5;7/5/2024 2:45:27 PM;7/5/2024 2:45:27 PM;7/5/2024 3:20:57 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;cf965dc8-e2e4-49c8-ac9c-a49c7cea830d;1;Produkt 5;7/6/2024 4:05:27 AM;7/6/2024 4:05:27 AM;7/6/2024 8:27:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;a987c555-261b-407f-9701-da1b5ee082db;1;Produkt 1;7/6/2024 4:35:27 AM;7/6/2024 6:25:27 AM;7/6/2024 7:39:57 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;ad01374e-3602-4f4b-bc21-67a4f653559f;1;Produkt 4;7/6/2024 7:05:27 AM;7/6/2024 7:05:27 AM;7/6/2024 8:13:57 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;7ef74d69-5494-4e52-a2de-f8928921b020;1;Produkt 1;7/6/2024 7:45:27 AM;7/6/2024 7:45:27 AM;7/6/2024 9:45:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;37c30283-4467-45cc-8983-e4776d8e611f;1;Produkt 1;7/6/2024 5:55:27 PM;7/6/2024 5:55:27 PM;7/6/2024 6:51:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;c19d1c2b-0002-4922-afc4-05fb3d73afc4;1;Produkt 5;7/7/2024 3:45:27 PM;7/7/2024 3:45:27 PM;7/7/2024 4:41:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;dddb0ec5-18d9-4725-b0c6-aaf9f07f3bf1;1;Produkt 5;7/9/2024 12:15:27 PM;7/9/2024 12:15:27 PM;7/9/2024 12:47:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;b7849687-a14c-47b5-ad9e-37851976147d;1;Produkt 5;7/9/2024 12:35:27 PM;7/9/2024 12:35:27 PM;7/9/2024 1:10:27 PM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;c88c6d68-ace0-4305-9bdb-e4987689c997;1;Produkt 3;7/10/2024 3:35:27 AM;7/10/2024 3:35:27 AM;7/10/2024 4:14:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;6a407f0a-aa53-4ee3-938a-4fcd92d0a490;1;Produkt 3;7/10/2024 9:05:27 AM;7/10/2024 9:05:27 AM;7/10/2024 9:47:27 AM;1/1/0001 12:00:00 AM
9b3d2430-555a-4656-8cc2-0bd351f4e898;Alice Williams;575c3e7c-e3fa-4d2c-b5a8-b13b20559455;1;Produkt 3;7/10/2024 10:55:27 AM;7/10/2024 10:55:27 AM;7/10/2024 11:38:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;ad1b4569-68d0-4181-8a8f-17c8965a01c8;1;Produkt 3;6/10/2024 12:55:27 PM;6/10/2024 1:05:27 PM;6/10/2024 1:46:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;34975da5-2f01-4290-94b3-eec380e8f89e;1;Produkt 3;6/10/2024 12:55:27 PM;6/10/2024 12:55:27 PM;6/10/2024 1:36:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;8bed1334-d2af-405c-ace1-b97b04074386;1;Produkt 5;6/10/2024 12:55:27 PM;6/10/2024 1:19:27 PM;6/10/2024 2:12:09 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;934bbbb4-1d2b-4660-b810-ff03f1ecc908;1;Produkt 3;6/10/2024 1:25:27 PM;6/10/2024 1:36:27 PM;6/10/2024 2:37:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;eafdf4c9-1223-4365-91b1-d38e52deef3b;1;Produkt 5;6/10/2024 3:35:27 PM;6/10/2024 3:35:27 PM;6/10/2024 4:08:39 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;766ad55b-083a-45aa-b001-1c9fc4da639c;1;Produkt 3;6/10/2024 7:25:27 PM;6/10/2024 7:25:27 PM;6/10/2024 8:04:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;6308513f-685f-46b1-a02b-1b1397c6c955;1;Produkt 1;6/10/2024 8:55:27 PM;6/10/2024 8:55:27 PM;6/10/2024 9:48:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;7791d01a-29b3-4199-831c-15c5bd223360;1;Produkt 5;6/11/2024 12:15:27 AM;6/11/2024 12:15:27 AM;6/11/2024 12:45:57 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;44e1abbc-a863-4fa5-88d4-80e2b44b2304;1;Produkt 1;6/11/2024 2:45:27 AM;6/11/2024 2:45:27 AM;6/11/2024 3:40:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;dbce6a07-7212-4625-b32b-d23b85b98904;1;Produkt 1;6/11/2024 6:45:27 AM;6/11/2024 9:27:20 AM;6/11/2024 11:18:15 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;095da043-25ba-495b-bd55-f6414bf5c531;1;Produkt 3;6/11/2024 7:25:27 AM;6/11/2024 7:25:27 AM;6/11/2024 11:18:44 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;c68bb2e0-7f98-4dbf-8e56-3090dde1b8b6;1;Produkt 1;6/11/2024 11:05:27 AM;6/11/2024 11:05:27 AM;6/11/2024 3:26:17 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;008c3aff-5955-41c7-b5b7-23a86ebce0c5;1;Produkt 5;6/11/2024 5:35:27 PM;6/11/2024 6:49:27 PM;6/11/2024 8:38:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;6ae0ba1e-4ac1-41b9-a474-9d359c391955;1;Produkt 1;6/11/2024 6:25:27 PM;6/11/2024 6:25:27 PM;6/11/2024 7:50:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;54bc4dc9-fabb-4990-92f8-84e28596175a;1;Produkt 4;6/11/2024 10:55:27 PM;6/11/2024 10:55:27 PM;6/11/2024 11:54:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;e32287e6-3c0b-40c1-895e-0306d3b39cd2;1;Produkt 1;6/11/2024 11:15:27 PM;6/11/2024 11:15:27 PM;6/12/2024 12:10:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;ef67fa6a-de82-4e0d-8f2a-565f3797075d;1;Produkt 4;6/12/2024 1:45:27 AM;6/12/2024 1:45:27 AM;6/12/2024 2:44:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;2c11f56d-4e5d-47c9-94dd-06598a4b9e61;1;Produkt 4;6/12/2024 5:45:27 AM;6/12/2024 5:45:27 AM;6/12/2024 6:44:57 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;3c1fe0ac-6597-417b-94a8-81a6e6443903;1;Produkt 3;6/12/2024 6:45:27 AM;6/12/2024 6:45:27 AM;6/12/2024 7:24:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;89498020-07b0-4109-99c1-275520bbbd61;1;Produkt 1;6/12/2024 7:05:27 AM;6/12/2024 7:05:27 AM;6/12/2024 8:01:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;4ce5dedd-9954-419c-8a65-f3de4491d788;1;Produkt 1;6/12/2024 8:55:27 AM;6/12/2024 8:55:27 AM;6/12/2024 9:52:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;47c3c80b-e982-4c56-a07a-a4c1cc930d52;1;Produkt 5;6/12/2024 11:45:27 AM;6/12/2024 11:45:27 AM;6/12/2024 12:19:39 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;92f7348f-8e9c-4271-a4a7-294dc3df723d;1;Produkt 5;6/12/2024 2:15:27 PM;6/12/2024 2:15:27 PM;6/12/2024 2:50:57 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;7797afce-572e-45a6-8353-5f5b68ea791e;1;Produkt 3;6/12/2024 5:35:27 PM;6/12/2024 5:35:27 PM;6/12/2024 6:14:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;6479f426-ac5c-41f4-93c3-5deca21cf884;1;Produkt 1;6/12/2024 6:05:27 PM;6/12/2024 6:05:27 PM;6/12/2024 7:02:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;2e6d278a-8a54-4289-bee9-3066ff566b3c;1;Produkt 1;6/12/2024 10:35:27 PM;6/12/2024 10:35:27 PM;6/12/2024 11:33:57 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;c5dcd53c-2b35-489d-86c0-4ace502b5e64;1;Produkt 5;6/13/2024 2:35:27 AM;6/13/2024 2:35:27 AM;6/13/2024 3:04:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;21bb7dfb-0fff-4e58-abd3-a272d5464f0a;1;Produkt 3;6/13/2024 3:15:27 AM;6/13/2024 3:15:27 AM;6/13/2024 3:53:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;d862c1d5-e7da-405e-9e55-408ce9fa88c3;1;Produkt 5;6/13/2024 4:25:27 AM;6/13/2024 4:25:27 AM;6/13/2024 4:55:57 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;9317b40f-8ecf-4fb4-b405-3cf1c484754c;1;Produkt 5;6/13/2024 8:25:27 AM;6/13/2024 8:25:27 AM;6/13/2024 8:58:39 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;9ff46426-7e6e-47aa-8dd2-333b252c4669;1;Produkt 3;6/13/2024 9:15:27 AM;6/13/2024 9:15:27 AM;6/13/2024 9:56:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;8d21009c-83e9-4732-97d0-5199625bd4e5;1;Produkt 3;6/13/2024 11:55:27 AM;6/13/2024 11:55:27 AM;6/13/2024 12:35:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;e437733d-5155-4f1d-a0cc-33da6c527867;1;Produkt 1;6/13/2024 12:25:27 PM;6/13/2024 12:25:27 PM;6/13/2024 1:28:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;f15bd49f-b198-41ab-b1b4-4d5b60e2f6b4;1;Produkt 1;6/13/2024 1:15:27 PM;6/13/2024 1:15:27 PM;6/13/2024 2:20:57 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;90a26cb8-2f35-4d4f-9c29-76ae29e83924;1;Produkt 5;6/13/2024 3:15:27 PM;6/13/2024 3:15:27 PM;6/13/2024 3:45:57 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;eddc1f93-e696-49b9-af92-dc3d19d4f955;1;Produkt 3;6/13/2024 5:15:27 PM;6/13/2024 5:15:27 PM;6/13/2024 5:54:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;0eb65261-39f1-4649-a603-73a4e4d9909f;1;Produkt 5;6/13/2024 8:15:27 PM;6/13/2024 8:15:27 PM;6/13/2024 8:44:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;e2da23e7-01e9-4e43-8dd4-0be4311ef55e;1;Produkt 5;6/13/2024 9:45:27 PM;6/13/2024 9:45:27 PM;6/13/2024 10:15:57 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;ab4e5cd4-2c5f-48d5-9584-1142f8207042;1;Produkt 4;6/13/2024 10:25:27 PM;6/13/2024 10:25:27 PM;6/13/2024 11:24:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;1670aeaf-7e9f-402e-92ff-42e7d6bc28bb;1;Produkt 3;6/14/2024 4:25:27 AM;6/14/2024 4:25:27 AM;6/14/2024 5:04:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;d18909b8-4993-4975-b93c-aa6a789f2b7f;1;Produkt 3;6/14/2024 4:45:27 AM;6/14/2024 4:45:27 AM;6/14/2024 5:24:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;564e81af-fa6f-4172-8bf1-3addd57fc711;1;Produkt 1;6/14/2024 8:05:27 AM;6/14/2024 8:05:27 AM;6/14/2024 9:06:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;86e32f21-2229-4d15-b04a-a36f877e0443;1;Produkt 5;6/14/2024 2:25:27 PM;6/14/2024 2:27:27 PM;6/14/2024 3:23:57 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;d6476e39-03e2-4f18-8176-eb8634acba47;1;Produkt 3;6/14/2024 2:55:27 PM;6/14/2024 2:55:27 PM;6/14/2024 3:36:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;7cbfb1d4-56de-40c7-8b26-8502663af36d;1;Produkt 1;6/14/2024 5:55:27 PM;6/14/2024 5:55:27 PM;6/14/2024 6:51:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;4f3256e4-217a-4cc1-b4ba-648ae865e933;1;Produkt 2;6/14/2024 7:05:27 PM;6/14/2024 7:05:27 PM;6/14/2024 8:21:27 PM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;4e82ba1d-1e57-480b-b755-bff4d07796cf;1;Produkt 3;6/15/2024 12:25:27 AM;6/15/2024 12:25:27 AM;6/15/2024 1:04:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;266a1c6a-ea52-427f-bbe1-d06bc07681fd;1;Produkt 1;6/15/2024 5:15:27 AM;6/15/2024 5:15:27 AM;6/15/2024 6:15:57 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;83858b53-c80b-4aeb-9466-c0873683b8a1;1;Produkt 5;6/15/2024 5:35:27 AM;6/15/2024 5:35:27 AM;6/15/2024 6:30:57 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;f92d5f65-3586-443e-ad1b-1fa199f3ae84;1;Produkt 1;6/15/2024 6:05:27 AM;6/15/2024 6:05:27 AM;6/15/2024 7:11:09 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;79996c64-a986-4a02-894b-e350d109bbac;1;Produkt 1;6/15/2024 6:55:27 AM;6/15/2024 6:55:27 AM;6/15/2024 7:52:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;78d1c27b-923e-4a28-b838-6f4171f3d7c1;1;Produkt 2;6/15/2024 7:35:27 AM;6/15/2024 7:35:27 AM;6/15/2024 9:00:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;e41b9bb2-16e1-4aee-a4dd-697a3d4d885a;1;Produkt 2;6/15/2024 9:15:27 AM;6/15/2024 9:15:27 AM;6/15/2024 10:18:09 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;b1992809-881c-4438-8f05-a112c220f27e;1;Produkt 3;6/15/2024 9:45:27 AM;6/15/2024 9:45:27 AM;6/15/2024 10:29:09 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;c2c2d853-f990-4544-8858-2bd081762212;1;Produkt 5;6/15/2024 11:35:27 PM;6/15/2024 11:35:27 PM;6/16/2024 12:07:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;fe7d07f6-0801-427a-9776-ebf8a009007d;1;Produkt 5;6/16/2024 12:15:27 AM;6/16/2024 12:15:27 AM;6/16/2024 12:55:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;1b6cad41-ca53-4154-8339-ae9545211840;1;Produkt 3;6/16/2024 12:45:27 AM;6/16/2024 12:45:27 AM;6/16/2024 1:25:27 AM;1/1/0001 12:00:00 AM
cdad0928-3e63-4122-ab94-9dd5815cff9b;Eva Johnson;0579307a-b586-46ab-9cc0-2940828d0a7b;1;Produkt 5;6/16/2024 1:35:27 AM;6/16/2024 1:35:27 AM;6/16/2024 2:07:27 AM;1/1/0001 12:00:00 AM
